ID	numberOfMistakes
1_1035	0.04804804804804805
1_1036	0.040160642570281124
1_1037	0.029850746268656716
1_1038	0.038910505836575876
1_1039	0.02109704641350211
1_1040	0.034482758620689655
1_1041	0.015810276679841896
1_1042	0.038461538461538464
1_1043	0.04081632653061224
1_1044	0.03870967741935484
1_1045	0.017699115044247787
1_1046	0.042105263157894736
1_1047	0.03214285714285714
1_1048	0.042071197411003236
1_1049	0.036885245901639344
1_1050	0.0392156862745098
1_1051	0.02912621359223301
1_1052	0.034934497816593885
1_1053	0.027888446215139442
1_1054	0.050359712230215826
1_1055	0.030534351145038167
1_1056	0.018433179723502304
1_1057	0.04700854700854701
1_1058	0.029508196721311476
1_1059	0.013761467889908258
1_1060	0.02318840579710145
1_1061	0.03347280334728033
1_1062	0.044
1_1063	0.023809523809523808
1_1064	0.021834061135371178
1_1065	0.031914893617021274
1_1066	0.03519061583577713
1_1067	0.043478260869565216
1_1068	0.033003300330033
1_1069	0.03125
1_1070	0.023026315789473683
1_1071	0.015479876160990712
1_1072	0.011834319526627219
1_1073	0.03323262839879154
1_1074	0.05
1_1075	0.041811846689895474
1_1076	0.034334763948497854
1_1077	0.03153153153153153
1_1078	0.027131782945736434
1_1079	0.044
1_1080	0.03194888178913738
1_1081	0.03754266211604096
1_1082	0.03488372093023256
1_1083	0.04201680672268908
1_1084	0.01838235294117647
1_1085	0.016556291390728478
1_1086	0.0196078431372549
1_1087	0.03690036900369004
1_1088	0.03137254901960784
1_1089	0.02830188679245283
1_1090	0.035555555555555556
1_1091	0.032
1_1092	0.02654867256637168
1_1093	0.007194244604316547
1_1094	0.043343653250773995
1_1095	0.02654867256637168
1_1096	0.04291845493562232
1_1097	0.045662100456621
1_1098	0.027522935779816515
1_1099	0.0321285140562249
1_1100	0.03076923076923077
1_1101	0.03663003663003663
1_1102	0.03765690376569038
1_1103	0.027888446215139442
1_1104	0.04035874439461883
1_1105	0.03875968992248062
1_1106	0.029940119760479042
1_1107	0.03355704697986577
1_1108	0.04782608695652174
1_1109	0.02564102564102564
1_1110	0.031818181818181815
1_1111	0.030716723549488054
1_1112	0.019455252918287938
1_1113	0.03436426116838488
1_1114	0.03524229074889868
1_1115	0.037037037037037035
1_1116	0.02608695652173913
1_1117	0.029411764705882353
1_1118	0.0392156862745098
2_1119	0.0035971223021582736
2_1120	0.01762114537444934
2_1121	0.013761467889908258
2_1122	0.02100840336134454
2_1123	0.00967741935483871
2_1124	0.008620689655172414
2_1125	0.027874564459930314
2_1126	0.017857142857142856
2_1127	0.007326007326007326
2_1128	0.016556291390728478
2_1129	0.01937984496124031
2_1130	0.036101083032490974
2_1131	0.017467248908296942
2_1132	0.02586206896551724
2_1133	0.009966777408637873
2_1134	0.01718213058419244
2_1135	0.0
2_1136	0.00749063670411985
2_1137	0.040145985401459854
2_1138	0.02459016393442623
2_1139	0.009009009009009009
2_1140	0.029288702928870293
2_1141	0.011627906976744186
2_1142	0.0165016501650165
2_1143	0.007722007722007722
2_1144	0.03900709219858156
2_1145	0.017467248908296942
2_1146	0.01892744479495268
2_1147	0.004878048780487805
2_1148	0.0034482758620689655
2_1149	0.021929824561403508
2_1150	0.0040650406504065045
2_1151	0.004347826086956522
2_1152	0.00847457627118644
2_1153	0.013043478260869565
2_1154	0.024291497975708502
2_1155	0.012658227848101266
2_1156	0.0045045045045045045
2_1157	0.013333333333333334
2_1158	0.0035087719298245615
2_1159	0.00904977375565611
2_1160	0.016129032258064516
2_1161	0.023715415019762844
2_1162	0.003115264797507788
2_1163	0.01
2_1164	0.0040650406504065045
2_1165	0.00847457627118644
2_1166	0.049019607843137254
2_1167	0.0136986301369863
2_1168	0.03858520900321544
2_1169	0.0
2_1170	0.013651877133105802
2_1171	0.02108433734939759
2_1172	0.018050541516245487
2_1173	0.009836065573770493
2_1174	0.017094017094017096
2_1175	0.013215859030837005
2_1176	0.02553191489361702
2_1177	0.011730205278592375
2_1178	0.01107011070110701
2_1179	0.008
2_1180	0.016666666666666666
2_1181	0.04609929078014184
2_1182	0.018691588785046728
2_1183	0.00425531914893617
2_1184	0.01644736842105263
2_1185	0.008583690987124463
2_1186	0.01990049751243781
2_1187	0.04428044280442804
2_1188	0.034220532319391636
2_1189	0.03017241379310345
2_1190	0.00425531914893617
2_1191	0.0176678445229682
2_1192	0.027548209366391185
2_1193	0.0
2_1194	0.009478672985781991
2_1195	0.011627906976744186
2_1196	0.01809954751131222
2_1197	0.02909090909090909
2_1198	0.024154589371980676
2_1199	0.014925373134328358
2_1200	0.0
2_1201	0.018796992481203006
2_1202	0.028037383177570093
2_1203	0.011142061281337047
2_1204	0.02112676056338028
2_1205	0.011583011583011582
2_1206	0.018315018315018316
2_1207	0.016722408026755852
2_1208	0.03361344537815126
2_1209	0.01893939393939394
2_1210	0.00823045267489712
2_1211	0.013157894736842105
2_1212	0.04329004329004329
2_1213	0.03508771929824561
2_1214	0.014925373134328358
2_1215	0.018656716417910446
2_1216	0.01293103448275862
2_1217	0.017094017094017096
2_1218	0.009554140127388535
1_1219	0.008771929824561403
1_1220	0.037162162162162164
1_1221	0.04032258064516129
1_1222	0.07
1_1223	0.02252252252252252
1_1224	0.022321428571428572
1_1225	0.033707865168539325
1_1226	0.03293413173652695
1_1227	0.03879310344827586
1_1228	0.03225806451612903
1_1229	0.0642570281124498
1_1230	0.0502092050209205
1_1231	0.08641975308641975
1_1232	0.06430868167202572
1_1233	0.03557312252964427
1_1234	0.036101083032490974
1_1235	0.03643724696356275
1_1236	0.018867924528301886
1_1237	0.013201320132013201
1_1238	0.017391304347826087
1_1239	0.03333333333333333
1_1240	0.07279693486590039
1_1241	0.03571428571428571
1_1242	0.02912621359223301
1_1243	0.08928571428571429
1_1244	0.0037313432835820895
1_1245	0.034482758620689655
1_1246	0.026022304832713755
1_1247	0.03125
1_1248	0.04583333333333333
1_1249	0.012711864406779662
1_1250	0.039711191335740074
1_1251	0.05067567567567568
1_1252	0.044534412955465584
1_1253	0.02097902097902098
1_1254	0.03982300884955752
1_1255	0.05485232067510549
1_1256	0.03278688524590164
1_1257	0.02857142857142857
1_1258	0.0392156862745098
1_1259	0.03260869565217391
1_1260	0.03669724770642202
1_1261	0.02575107296137339
1_1262	0.046511627906976744
1_1263	0.11057692307692307
1_1264	0.02531645569620253
1_1265	0.04119850187265917
1_1266	0.0163265306122449
1_1267	0.03829787234042553
1_1268	0.02531645569620253
1_1269	0.025210084033613446
1_1270	0.047058823529411764
1_1271	0.036544850498338874
1_1272	0.021341463414634148
1_1273	0.03211009174311927
1_1274	0.032467532467532464
1_1275	0.037037037037037035
1_1276	0.03982300884955752
1_1277	0.03125
1_1278	0.05084745762711865
1_1279	0.04424778761061947
1_1280	0.04484304932735426
1_1281	0.04905660377358491
1_1282	0.05803571428571429
1_1283	0.038461538461538464
1_1284	0.013452914798206279
1_1285	0.020202020202020204
1_1286	0.0423728813559322
1_1287	0.040892193308550186
1_1288	0.03571428571428571
1_1289	0.024291497975708502
1_1290	0.024489795918367346
1_1291	0.03765690376569038
1_1292	0.05333333333333334
1_1293	0.05263157894736842
1_1294	0.02834008097165992
1_1295	0.04247104247104247
1_1296	0.023411371237458192
1_1297	0.04435483870967742
1_1298	0.07207207207207207
1_1299	0.038461538461538464
1_1300	0.045936395759717315
1_1301	0.017167381974248927
1_1302	0.03343465045592705
1_1303	0.025078369905956112
1_1304	0.04680851063829787
1_1305	0.05652173913043478
1_1306	0.029661016949152543
1_1307	0.04044117647058824
1_1308	0.04225352112676056
1_1309	0.050473186119873815
1_1310	0.007751937984496124
1_1311	0.046610169491525424
1_1312	0.022727272727272728
1_1313	0.043859649122807015
1_1314	0.024
1_1315	0.028481012658227847
1_1316	0.04048582995951417
1_1317	0.00796812749003984
1_1318	0.0603448275862069
1_1319	0.019305019305019305
1_1320	0.03686635944700461
1_1321	0.017094017094017096
1_1322	0.05859375
1_1323	0.02702702702702703
1_1324	0.028846153846153848
1_1325	0.03663003663003663
1_1326	0.0502283105022831
1_1327	0.0547112462006079
1_1328	0.018867924528301886
1_1329	0.036036036036036036
1_1330	0.043795620437956206
1_1331	0.03187250996015936
1_1332	0.07692307692307693
1_1333	0.056910569105691054
1_1334	0.019417475728155338
1_1335	0.02888086642599278
1_1336	0.021660649819494584
1_1337	0.04484304932735426
1_1338	0.02643171806167401
1_1339	0.02564102564102564
1_1340	0.02097902097902098
1_1341	0.03125
1_1342	0.038461538461538464
1_1343	0.05078125
1_1344	0.021671826625386997
1_1345	0.04149377593360996
1_1346	0.0425531914893617
1_1347	0.059322033898305086
1_1348	0.027777777777777776
1_1349	0.058333333333333334
1_1350	0.05263157894736842
1_1351	0.040955631399317405
1_1352	0.03982300884955752
1_1353	0.025423728813559324
1_1354	0.031496062992125984
1_1355	0.01488095238095238
1_1356	0.04044117647058824
1_1357	0.02127659574468085
1_1358	0.021406727828746176
1_1359	0.04888888888888889
1_1360	0.038461538461538464
1_1361	0.029850746268656716
1_1362	0.0371900826446281
1_1363	0.036585365853658534
1_1364	0.025210084033613446
1_1365	0.0205761316872428
1_1366	0.0375
1_1367	0.014925373134328358
1_1368	0.03355704697986577
1_1369	0.012422360248447204
1_1370	0.02064896755162242
1_1371	0.012987012987012988
1_1372	0.01775147928994083
1_1373	0.015625
1_1374	0.06882591093117409
1_1375	0.02364864864864865
1_1376	0.029940119760479042
1_1377	0.06611570247933884
1_1378	0.019455252918287938
1_1379	0.024291497975708502
1_1380	0.03550295857988166
1_1381	0.04263565891472868
1_1382	0.03862660944206009
1_1383	0.059190031152647975
1_1384	0.024305555555555556
1_1385	0.035830618892508145
1_1386	0.024844720496894408
1_1387	0.04721030042918455
1_1388	0.05405405405405406
1_1389	0.02909090909090909
1_1390	0.0364963503649635
1_1391	0.01904761904761905
1_1392	0.037037037037037035
1_1393	0.02702702702702703
1_1394	0.04040404040404041
1_1395	0.05439330543933055
1_1396	0.03460207612456748
1_1397	0.029850746268656716
1_1398	0.029661016949152543
1_1399	0.018726591760299626
1_1400	0.02280130293159609
1_1401	0.022727272727272728
1_1402	0.026415094339622643
1_1403	0.04220779220779221
1_1404	0.01809954751131222
1_1405	0.02304147465437788
1_1406	0.03985507246376811
1_1407	0.011857707509881422
1_1408	0.012096774193548387
1_1409	0.028225806451612902
1_1410	0.013333333333333334
1_1411	0.029411764705882353
1_1412	0.04484304932735426
1_1413	0.023178807947019868
1_1414	0.025423728813559324
1_1415	0.025735294117647058
1_1416	0.025559105431309903
1_1417	0.02631578947368421
1_1418	0.03666666666666667
2_1419	0.012711864406779662
2_1420	0.015209125475285171
2_1421	0.035842293906810034
2_1422	0.0199203187250996
2_1423	0.0371900826446281
2_1424	0.004405286343612335
2_1425	0.02459016393442623
2_1426	0.02364864864864865
2_1427	0.06382978723404255
2_1428	0.034482758620689655
2_1429	0.04201680672268908
2_1430	0.03139013452914798
2_1431	0.049586776859504134
2_1432	0.011627906976744186
2_1433	0.04054054054054054
2_1434	0.011673151750972763
2_1435	0.011730205278592375
2_1436	0.030973451327433628
2_1437	0.021341463414634148
2_1438	0.0
2_1439	0.004424778761061947
2_1440	0.032407407407407406
2_1441	0.023972602739726026
2_1442	0.006622516556291391
2_1443	0.06465517241379311
2_1444	0.01444043321299639
2_1445	0.011194029850746268
2_1446	0.0
2_1447	0.02702702702702703
2_1448	0.008064516129032258
2_1449	0.013888888888888888
2_1450	0.008
2_1451	0.022900763358778626
2_1452	0.034220532319391636
2_1453	0.010752688172043012
2_1454	0.017391304347826087
2_1455	0.02586206896551724
2_1456	0.008968609865470852
2_1457	0.04
2_1458	0.029288702928870293
2_1459	0.02681992337164751
2_1460	0.03587443946188341
2_1461	0.016194331983805668
2_1462	0.02586206896551724
2_1463	0.05701754385964912
2_1464	0.03286384976525822
2_1465	0.05106382978723404
2_1466	0.03942652329749104
2_1467	0.021551724137931036
2_1468	0.0199203187250996
2_1469	0.024390243902439025
2_1470	0.04201680672268908
2_1471	0.018691588785046728
2_1472	0.0
2_1473	0.013636363636363636
2_1474	0.014492753623188406
2_1475	0.01646090534979424
2_1476	0.01282051282051282
2_1477	0.03461538461538462
2_1478	0.017937219730941704
2_1479	0.04
2_1480	0.01834862385321101
2_1481	0.012711864406779662
2_1482	0.017167381974248927
2_1483	0.00881057268722467
2_1484	0.012448132780082987
2_1485	0.012539184952978056
2_1486	0.017777777777777778
2_1487	0.022641509433962263
2_1488	0.004219409282700422
2_1489	0.02631578947368421
2_1490	0.01948051948051948
2_1491	0.02608695652173913
2_1492	0.028368794326241134
2_1493	0.017167381974248927
2_1494	0.01646090534979424
2_1495	0.07456140350877193
2_1496	0.01056338028169014
2_1497	0.004484304932735426
2_1498	0.0379746835443038
2_1499	0.021367521367521368
2_1500	0.04946996466431095
2_1501	0.06465517241379311
2_1502	0.011811023622047244
2_1503	0.01646090534979424
2_1504	0.006024096385542169
2_1505	0.017699115044247787
2_1506	0.020242914979757085
2_1507	0.0163265306122449
2_1508	0.015822784810126583
2_1509	0.027450980392156862
2_1510	0.013100436681222707
2_1511	0.02564102564102564
2_1512	0.016194331983805668
2_1513	0.014285714285714285
2_1514	0.012711864406779662
2_1515	0.013071895424836602
2_1516	0.021929824561403508
2_1517	0.02608695652173913
2_1518	0.022123893805309734
2_1519	0.013100436681222707
2_1520	0.036036036036036036
2_1521	0.01702127659574468
2_1522	0.016597510373443983
2_1523	0.024489795918367346
2_1524	0.00967741935483871
2_1525	0.03896103896103896
2_1526	0.03211009174311927
2_1527	0.02242152466367713
2_1528	0.039634146341463415
2_1529	0.004524886877828055
2_1530	0.028688524590163935
2_1531	0.008733624454148471
2_1532	0.021645021645021644
2_1533	0.004291845493562232
2_1534	0.004405286343612335
2_1535	0.0163265306122449
2_1536	0.02821316614420063
2_1537	0.004424778761061947
2_1538	0.0
2_1539	0.043478260869565216
2_1540	0.007017543859649123
2_1541	0.016194331983805668
2_1542	0.0040650406504065045
2_1543	0.004405286343612335
2_1544	0.006578947368421052
2_1545	0.016877637130801686
2_1546	0.02416918429003021
2_1547	0.02527075812274368
2_1548	0.004132231404958678
2_1549	0.013157894736842105
2_1550	0.00904977375565611
2_1551	0.012145748987854251
2_1552	0.012448132780082987
2_1553	0.014184397163120567
2_1554	0.030303030303030304
2_1555	0.0030581039755351682
2_1556	0.006896551724137931
2_1557	0.02643171806167401
2_1558	0.008298755186721992
2_1559	0.022123893805309734
2_1560	0.02888086642599278
2_1561	0.0038910505836575876
2_1562	0.021367521367521368
2_1563	0.035842293906810034
2_1564	0.0125
2_1565	0.009174311926605505
2_1566	0.02100840336134454
2_1567	0.0031446540880503146
2_1568	0.010169491525423728
2_1569	0.007751937984496124
2_1570	0.012244897959183673
2_1571	0.010830324909747292
2_1572	0.004219409282700422
2_1573	0.011194029850746268
2_1574	0.04
2_1575	0.01276595744680851
2_1576	0.008955223880597015
2_1577	0.03508771929824561
2_1578	0.038461538461538464
2_1579	0.008064516129032258
2_1580	0.04477611940298507
2_1581	0.012987012987012988
2_1582	0.004366812227074236
2_1583	0.01098901098901099
2_1584	0.010344827586206896
2_1585	0.01107011070110701
2_1586	0.01984126984126984
2_1587	0.03125
2_1588	0.027491408934707903
2_1589	0.020833333333333332
2_1590	0.024390243902439025
2_1591	0.014925373134328358
2_1592	0.0031545741324921135
2_1593	0.01592356687898089
2_1594	0.01680672268907563
2_1595	0.03418803418803419
2_1596	0.0
2_1597	0.004166666666666667
2_1598	0.0031847133757961785
2_1599	0.008658008658008658
2_1600	0.03389830508474576
2_1601	0.008658008658008658
2_1602	0.02973977695167286
2_1603	0.04516129032258064
2_1604	0.0
2_1605	0.021505376344086023
2_1606	0.016
2_1607	0.015772870662460567
2_1608	0.008264462809917356
2_1609	0.012345679012345678
2_1610	0.03070175438596491
2_1611	0.00847457627118644
2_1612	0.00909090909090909
2_1613	0.033950617283950615
2_1614	0.027874564459930314
2_1615	0.004464285714285714
2_1616	0.012
2_1617	0.018115942028985508
2_1618	0.04013377926421405
1_1619	0.024489795918367346
1_1620	0.039525691699604744
1_1621	0.023622047244094488
1_1622	0.028225806451612902
1_1623	0.02032520325203252
1_1624	0.04247104247104247
1_1625	0.042735042735042736
1_1626	0.038461538461538464
1_1627	0.022727272727272728
1_1628	0.05150214592274678
1_1629	0.04597701149425287
1_1630	0.02734375
1_1631	0.029166666666666667
1_1632	0.021538461538461538
1_1633	0.03787878787878788
1_1634	0.02092050209205021
1_1635	0.022222222222222223
1_1636	0.02631578947368421
1_1637	0.040145985401459854
1_1638	0.030042918454935622
1_1639	0.0375
1_1640	0.020618556701030927
1_1641	0.03418803418803419
1_1642	0.037815126050420166
1_1643	0.024896265560165973
1_1644	0.03255813953488372
1_1645	0.03076923076923077
1_1646	0.014545454545454545
1_1647	0.027777777777777776
1_1648	0.01293103448275862
1_1649	0.029535864978902954
1_1650	0.0375
1_1651	0.04184100418410042
1_1652	0.015197568389057751
1_1653	0.02734375
1_1654	0.054380664652567974
1_1655	0.031496062992125984
1_1656	0.04985337243401759
1_1657	0.0398406374501992
1_1658	0.053497942386831275
1_1659	0.020172910662824207
1_1660	0.022222222222222223
1_1661	0.03529411764705882
1_1662	0.029411764705882353
1_1663	0.03816793893129771
1_1664	0.022026431718061675
1_1665	0.030303030303030304
1_1666	0.029411764705882353
1_1667	0.03543307086614173
1_1668	0.017064846416382253
1_1669	0.029914529914529916
1_1670	0.03773584905660377
1_1671	0.03361344537815126
1_1672	0.05327868852459016
1_1673	0.022641509433962263
1_1674	0.01937984496124031
1_1675	0.036734693877551024
1_1676	0.017421602787456445
1_1677	0.010101010101010102
1_1678	0.04868913857677903
1_1679	0.04794520547945205
1_1680	0.03418803418803419
1_1681	0.0326530612244898
1_1682	0.015037593984962405
1_1683	0.020080321285140562
1_1684	0.026022304832713755
1_1685	0.011904761904761904
1_1686	0.028925619834710745
1_1687	0.021148036253776436
1_1688	0.029914529914529916
1_1689	0.02531645569620253
1_1690	0.031496062992125984
1_1691	0.026402640264026403
1_1692	0.050387596899224806
1_1693	0.036931818181818184
1_1694	0.0881057268722467
1_1695	0.007751937984496124
1_1696	0.019762845849802372
1_1697	0.04814814814814815
1_1698	0.0423728813559322
1_1699	0.0375
1_1700	0.025735294117647058
1_1701	0.05240174672489083
1_1702	0.034334763948497854
1_1703	0.02127659574468085
1_1704	0.03819444444444445
1_1705	0.025210084033613446
1_1706	0.036734693877551024
1_1707	0.02100840336134454
1_1708	0.030821917808219176
1_1709	0.030434782608695653
1_1710	0.029535864978902954
1_1711	0.016666666666666666
1_1712	0.048034934497816595
1_1713	0.021551724137931036
1_1714	0.029914529914529916
1_1715	0.022364217252396165
1_1716	0.04032258064516129
1_1717	0.029535864978902954
1_1718	0.0423728813559322
1_1719	0.06910569105691057
1_1720	0.036885245901639344
1_1721	0.04072398190045249
1_1722	0.028455284552845527
1_1723	0.04
1_1724	0.011406844106463879
1_1725	0.022123893805309734
1_1726	0.023529411764705882
1_1727	0.029850746268656716
1_1728	0.02
1_1729	0.025925925925925925
1_1730	0.0321285140562249
1_1731	0.035555555555555556
1_1732	0.02074688796680498
1_1733	0.05384615384615385
1_1734	0.05485232067510549
1_1735	0.030534351145038167
1_1736	0.021834061135371178
1_1737	0.029166666666666667
1_1738	0.046218487394957986
1_1739	0.030534351145038167
1_1740	0.025454545454545455
1_1741	0.05519480519480519
1_1742	0.02459016393442623
1_1743	0.036101083032490974
1_1744	0.05357142857142857
1_1745	0.017316017316017316
1_1746	0.02564102564102564
1_1747	0.030303030303030304
1_1748	0.03515625
1_1749	0.026217228464419477
1_1750	0.05128205128205128
1_1751	0.037037037037037035
1_1752	0.053811659192825115
1_1753	0.03162055335968379
1_1754	0.048458149779735685
1_1755	0.013986013986013986
1_1756	0.00851063829787234
1_1757	0.041353383458646614
1_1758	0.03347280334728033
1_1759	0.040983606557377046
1_1760	0.028268551236749116
1_1761	0.0321285140562249
1_1762	0.02092050209205021
1_1763	0.032388663967611336
1_1764	0.06204379562043796
1_1765	0.029166666666666667
1_1766	0.03333333333333333
1_1767	0.030042918454935622
1_1768	0.020833333333333332
1_1769	0.021739130434782608
1_1770	0.04219409282700422
1_1771	0.021212121212121213
1_1772	0.02142857142857143
1_1773	0.028925619834710745
1_1774	0.04230769230769231
1_1775	0.014084507042253521
1_1776	0.03492063492063492
1_1777	0.014018691588785047
1_1778	0.036290322580645164
1_1779	0.04411764705882353
1_1780	0.03484320557491289
1_1781	0.02032520325203252
1_1782	0.012711864406779662
1_1783	0.0546875
1_1784	0.021551724137931036
1_1785	0.031746031746031744
1_1786	0.03463203463203463
1_1787	0.021551724137931036
1_1788	0.024271844660194174
1_1789	0.008032128514056224
1_1790	0.025
1_1791	0.028846153846153848
1_1792	0.025423728813559324
1_1793	0.05042016806722689
1_1794	0.038461538461538464
1_1795	0.012875536480686695
1_1796	0.03463203463203463
1_1797	0.04054054054054054
1_1798	0.0326530612244898
1_1799	0.025210084033613446
1_1800	0.029661016949152543
1_1801	0.035256410256410256
1_1802	0.01694915254237288
1_1803	0.02608695652173913
1_1804	0.011320754716981131
1_1805	0.01937984496124031
1_1806	0.034334763948497854
1_1807	0.0321285140562249
1_1808	0.03529411764705882
1_1809	0.03937007874015748
1_1810	0.016877637130801686
1_1811	0.015810276679841896
1_1812	0.036734693877551024
1_1813	0.013468013468013467
1_1814	0.02702702702702703
1_1815	0.0364963503649635
1_1816	0.017543859649122806
1_1817	0.029605263157894735
1_1818	0.046875
1_1819	0.02127659574468085
1_1820	0.06086956521739131
1_1821	0.008547008547008548
1_1822	0.056910569105691054
1_1823	0.008695652173913044
1_1824	0.019169329073482427
1_1825	0.03088803088803089
1_1826	0.02631578947368421
1_1827	0.02586206896551724
1_1828	0.018518518518518517
1_1829	0.028846153846153848
1_1830	0.0371900826446281
1_1831	0.02040816326530612
1_1832	0.032
1_1833	0.022026431718061675
1_1834	0.038910505836575876
1_1835	0.022988505747126436
1_1836	0.02553191489361702
1_1837	0.028070175438596492
1_1838	0.0311284046692607
1_1839	0.017543859649122806
1_1840	0.025089605734767026
1_1841	0.030303030303030304
1_1842	0.01606425702811245
1_1843	0.036290322580645164
1_1844	0.017699115044247787
1_1845	0.03765690376569038
1_1846	0.019455252918287938
1_1847	0.03896103896103896
1_1848	0.01937984496124031
1_1849	0.036
1_1850	0.029045643153526972
1_1851	0.03319502074688797
1_1852	0.014760147601476014
1_1853	0.026615969581749048
1_1854	0.039301310043668124
1_1855	0.013377926421404682
1_1856	0.024691358024691357
1_1857	0.013100436681222707
1_1858	0.03741496598639456
1_1859	0.029288702928870293
1_1860	0.004048582995951417
1_1861	0.01858736059479554
1_1862	0.015209125475285171
1_1863	0.023715415019762844
1_1864	0.028925619834710745
1_1865	0.025210084033613446
1_1866	0.020242914979757085
1_1867	0.03017241379310345
1_1868	0.03643724696356275
1_1869	0.03745318352059925
1_1870	0.03056768558951965
1_1871	0.015267175572519083
1_1872	0.04918032786885246
1_1873	0.03571428571428571
1_1874	0.016129032258064516
1_1875	0.03333333333333333
1_1876	0.044444444444444446
1_1877	0.0371900826446281
1_1878	0.02531645569620253
1_1879	0.020491803278688523
1_1880	0.020242914979757085
1_1881	0.026515151515151516
1_1882	0.023255813953488372
1_1883	0.029288702928870293
1_1884	0.01195219123505976
1_1885	0.03125
1_1886	0.0392156862745098
1_1887	0.02074688796680498
1_1888	0.029661016949152543
1_1889	0.04150943396226415
1_1890	0.029411764705882353
1_1891	0.02
1_1892	0.03017241379310345
1_1893	0.04428044280442804
1_1894	0.01486988847583643
1_1895	0.04888888888888889
1_1896	0.050980392156862744
1_1897	0.03900709219858156
1_1898	0.056
1_1899	0.016736401673640166
1_1900	0.03543307086614173
1_1901	0.02867383512544803
1_1902	0.03103448275862069
1_1903	0.02575107296137339
1_1904	0.03896103896103896
1_1905	0.029535864978902954
1_1906	0.03515625
1_1907	0.03404255319148936
1_1908	0.024896265560165973
1_1909	0.03383458646616541
1_1910	0.024793388429752067
1_1911	0.014545454545454545
1_1912	0.026615969581749048
1_1913	0.025
1_1914	0.03125
1_1915	0.028925619834710745
1_1916	0.03546099290780142
1_1917	0.0621301775147929
1_1918	0.04065040650406504
1_1919	0.07011070110701106
1_1920	0.02857142857142857
1_1921	0.03125
1_1922	0.021739130434782608
1_1923	0.022222222222222223
1_1924	0.02
1_1925	0.015810276679841896
1_1926	0.026515151515151516
1_1927	0.012875536480686695
1_1928	0.02127659574468085
1_1929	0.03773584905660377
1_1930	0.02834008097165992
1_1931	0.044444444444444446
1_1932	0.027237354085603113
1_1933	0.02040816326530612
1_1934	0.012605042016806723
1_1935	0.020833333333333332
1_1936	0.017241379310344827
1_1937	0.034482758620689655
1_1938	0.026615969581749048
1_1939	0.0436241610738255
1_1940	0.009615384615384616
1_1941	0.015444015444015444
1_1942	0.013245033112582781
1_1943	0.025495750708215296
1_1944	0.030303030303030304
1_1945	0.04
1_1946	0.03773584905660377
1_1947	0.02092050209205021
1_1948	0.036734693877551024
1_1949	0.03225806451612903
1_1950	0.02109704641350211
1_1951	0.02247191011235955
1_1952	0.04326923076923077
1_1953	0.025735294117647058
1_1954	0.029508196721311476
1_1955	0.03017241379310345
1_1956	0.023809523809523808
1_1957	0.031007751937984496
1_1958	0.02880658436213992
1_1959	0.046610169491525424
1_1960	0.01858736059479554
1_1961	0.0326530612244898
1_1962	0.01606425702811245
1_1963	0.025974025974025976
1_1964	0.02962962962962963
1_1965	0.02734375
1_1966	0.028455284552845527
1_1967	0.02092050209205021
1_1968	0.019083969465648856
1_1969	0.04435483870967742
1_1970	0.022026431718061675
1_1971	0.024734982332155476
1_1972	0.027874564459930314
1_1973	0.015267175572519083
1_1974	0.0398406374501992
1_1975	0.032
1_1976	0.017467248908296942
1_1977	0.0371900826446281
1_1978	0.03557312252964427
1_1979	0.00819672131147541
1_1980	0.02120141342756184
1_1981	0.04201680672268908
1_1982	0.03214285714285714
1_1983	0.030534351145038167
1_1984	0.024291497975708502
1_1985	0.018726591760299626
1_1986	0.029411764705882353
1_1987	0.03908794788273615
1_1988	0.03829787234042553
1_1989	0.028688524590163935
1_1990	0.0321285140562249
1_1991	0.029850746268656716
1_1992	0.017006802721088437
1_1993	0.0273972602739726
1_1994	0.013888888888888888
1_1995	0.07079646017699115
1_1996	0.037383177570093455
1_1997	0.030434782608695653
1_1998	0.021052631578947368
1_1999	0.0234375
1_2000	0.013215859030837005
1_2001	0.02510460251046025
1_2002	0.04201680672268908
1_2003	0.027888446215139442
1_2004	0.021367521367521368
1_2005	0.026119402985074626
1_2006	0.032520325203252036
1_2007	0.03735632183908046
1_2008	0.021739130434782608
1_2009	0.03018867924528302
1_2010	0.03823529411764706
1_2011	0.03225806451612903
1_2012	0.010135135135135136
1_2013	0.023622047244094488
1_2014	0.038910505836575876
1_2015	0.026755852842809364
1_2016	0.03669724770642202
1_2017	0.01293103448275862
1_2018	0.028846153846153848
2_2019	0.01195219123505976
2_2020	0.00425531914893617
2_2021	0.004291845493562232
2_2022	0.008438818565400843
2_2023	0.0125
2_2024	0.03162055335968379
2_2025	0.0
2_2026	0.029411764705882353
2_2027	0.017391304347826087
2_2028	0.01762114537444934
2_2029	0.01702127659574468
2_2030	0.004329004329004329
2_2031	0.01171875
2_2032	0.0398406374501992
2_2033	0.01276595744680851
2_2034	0.008658008658008658
2_2035	0.012048192771084338
2_2036	0.008968609865470852
2_2037	0.003787878787878788
2_2038	0.03070175438596491
2_2039	0.004347826086956522
2_2040	0.0205761316872428
2_2041	0.00851063829787234
2_2042	0.02092050209205021
2_2043	0.0
2_2044	0.008849557522123894
2_2045	0.02666666666666667
2_2046	0.008771929824561403
2_2047	0.024291497975708502
2_2048	0.0163265306122449
2_2049	0.012244897959183673
2_2050	0.008888888888888889
2_2051	0.016877637130801686
2_2052	0.01171875
