ID	numberOfMistakes
2-2_3054-2-2	0.11666666666666667
2-2_3056-2-2	0.13008130081300814
2-2_3057-2-2	0.08333333333333333
2-2_3059-2-2	0.1504424778761062
2-2_3061-2-2	0.14838709677419354
2-2_3062-2-2	0.2236842105263158
2-2_3063-2-2	0.1044776119402985
2-2_3064-2-2	0.037037037037037035
2-2_3066-2-2	0.024390243902439025
2-2_3067-2-2	0.04784688995215311
2-2_3069-2-2	0.05741626794258373
2-2_3070-2-2	0.0136986301369863
2-2_3072-2-2	0.06896551724137931
2-2_3074-2-2	0.19463087248322147
2-2_3108-2-2	0.05154639175257732
2-2_3109-2-2	0.12698412698412698
2-2_3110-2-2	0.12121212121212122
2-2_3111-2-2	0.09649122807017543
2-2_3112-2-2	0.021834061135371178
2-2_3113-2-2	0.056451612903225805
2-2_3114-2-2	0.16666666666666666
2-2_3115-2-2	0.06060606060606061
2-2_3116-2-2	0.06179775280898876
2-2_3117-2-2	0.17647058823529413
2-2_3164-2-2	0.17037037037037037
2-2_3166-2-2	0.10256410256410256
2-2_3168-2-2	0.11382113821138211
2-2_3169-2-2	0.08144796380090498
2-2_3170-2-2	0.19101123595505617
2-2_3171-2-2	0.08256880733944955
2-2_3172-2-2	0.11594202898550725
2-2_3189-2-2	0.11016949152542373
2-2_3193-2-2	0.04864864864864865
2-2_3194-2-2	0.16447368421052633
2-2_3195-2-2	0.06818181818181818
2-2_3197-2-2	0.03048780487804878
2-2_3204-2-2	0.2689655172413793
2-2_3208-2-2	0.03125
2-2_3217-2-2	0.059602649006622516
2-2_3219-2-2	0.13679245283018868
2-2_3220-2-2	0.18253968253968253
2-2_3223-2-2	0.046511627906976744
2-2_3224-2-2	0.15328467153284672
2-2_3231-2-2	0.08450704225352113
2-2_3232-2-2	0.1206896551724138
2-2_3233-2-2	0.06962025316455696
2-2_3234-2-2	0.017391304347826087
2-2_3235-2-2	0.10077519379844961
2-2_3236-2-2	0.1896551724137931
2-2_3238-2-2	0.07272727272727272
2-2_3239-2-2	0.14473684210526316
2-2_3240-2-2	0.03333333333333333
2-2_3241-2-2	0.14285714285714285
2-2_3243-2-2	0.2413793103448276
2-2_3244-2-2	0.13636363636363635
2-2_3246-2-2	0.1794871794871795
2-2_3248-2-2	0.17613636363636365
2-2_3250-2-2	0.04487179487179487
2-2_3255-2-2	0.0847457627118644
2-2_3256-2-2	0.17857142857142858
2-2_3259-2-2	0.09482758620689655
2-2_3260-2-2	0.03669724770642202
2-2_3268-2-2	0.020618556701030927
2-2_3269-2-2	0.1092436974789916
2-2_3270-2-2	0.13392857142857142
2-2_3273-2-2	0.12962962962962962
2-2_3274-2-2	0.05714285714285714
2-2_3275-2-2	0.042682926829268296
2-2_3279-2-2	0.0
2-2_3280-2-2	0.059602649006622516
2-2_3282-2-2	0.11347517730496454
2-2_3294-2-2	0.11538461538461539
2-2_3299-2-2	1.0
2-2_3325-2-2	0.09558823529411764
2-2_3327-2-2	0.05732484076433121
2-2_3328-2-2	0.029411764705882353
2-2_3332-2-2	0.03571428571428571
2-2_3334-2-2	0.11764705882352941
2-2_3341-2-2	0.041379310344827586
2-2_3342-2-2	0.03529411764705882
2-2_3343-2-2	0.136986301369863
2-2_3344-2-2	0.015037593984962405
2-2_3345-2-2	0.21951219512195122
2-2_3351-2-2	0.16831683168316833
2-2_3352-2-2	0.06172839506172839
2-2_3362-2-2	0.10077519379844961
2-2_3364-2-2	0.13380281690140844
2-2_3365-2-2	0.10101010101010101
2-2_3366-2-2	0.10982658959537572
2-2_3368-2-2	1.0
2-2_3392-2-2	0.14285714285714285
2-2_3393-2-2	0.1623931623931624
2-2_3394-2-2	0.20279720279720279
2-2_3395-2-2	0.0962962962962963
2-2_3397-2-2	0.09219858156028368
2-2_3398-2-2	0.0748663101604278
2-2_3399-2-2	0.22641509433962265
2-2_3400-2-2	0.10434782608695652
2-2_3401-2-2	0.02127659574468085
2-2_3402-2-2	0.03937007874015748
2-2_3404-2-2	0.23880597014925373
2-2_3405-2-2	0.1037037037037037
2-2_3406-2-2	0.20610687022900764
2-2_3407-2-2	1.0
2-2_3408-2-2	0.0736196319018405
2-2_3409-2-2	0.0
2-2_3410-2-2	0.12698412698412698
